year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2026,,2819.2870548443293,2740.6042600113446,2794.582436882874,2847.4908469835614,2864.8406463447095,2869.1768370948225,2752.757240409664,2762.8001641024043,2784.003614558198,2760.5808111304686,2811.2731226560304,2785.8932613415964,2810.157979970228,2761.5048748578224,2759.9456057359125,2789.752124042982,2848.7039522723594,2771.8057693480982,2772.949771963267,2764.0854936856563,2772.0203608658762,2834.653546847378,2789.21411420187,2790.2385808724225,2807.107677033509
2027,,2733.4906033023303,2797.6956126892983,2746.7541581894543,2793.4151750161623,2789.1223536491616,2870.830532304846,2730.078726604327,2793.1682321575367,2806.7481104005715,2776.815730977821,2821.9009265814007,2810.533344027193,2828.1256873874895,2841.3375290311865,2774.410343781499,2799.9817229543805,2833.601582058514,2741.6393476066073,2773.152817282112,2771.2940274609246,2770.8963380991204,2764.706432319808,2776.533958028452,2747.868804690505,2777.3563635097453
2028,,2772.6601162650036,2778.2435923776643,2735.9682173619417,2794.008679718774,2816.6905828597614,2857.881506959487,2770.1912061769144,2753.2582226719696,2804.0698872136522,2837.679235780555,2797.950960425404,2776.3486730236314,2788.3185036145046,2851.869511204119,2727.6553114292083,2777.0334061451995,2835.200662954057,2760.7423000399217,2774.0674116368573,2775.120962978164,2752.471036122764,2791.0141293831293,2783.7333562459476,2784.5676805160742,2718.0860276494855
2029,,2794.2907600597205,2764.0300649279056,2785.4996519482297,2857.1766038557466,2881.2551437328384,2819.837988622023,2762.731473536802,2805.9467767339825,2799.9381148458756,2800.9721214639508,2828.3190475855986,2763.2271227843503,2800.292387399253,2895.256142199365,2777.9491293014034,2755.541232382156,2809.901225459622,2758.107007027038,2780.906223350104,2845.186023650156,2791.6525797656063,2737.495558500812,2771.555931438466,2765.053861106537,2803.0011233520067
2030,,2773.5443170544295,2818.8125668906796,2760.099085034404,2809.858104648338,2882.3464448187206,2924.682571730993,2773.2293784538283,2776.5094369647736,2806.2535477115403,2839.177697255664,2809.9583083203356,2799.1143556767092,2792.4733726321897,2805.425825545199,2843.3694906996716,2762.9555490800753,2758.2384640679106,2751.0679488017136,2737.826406731292,2798.268136838744,2704.267443927437,2866.044998165889,2815.348638481393,2764.195427939034,2797.623080090027
2031,,2789.6117690342035,2840.742824757479,2769.912525278831,2826.242403238943,2881.1198333707944,2812.2480692590925,2756.0986679212074,2727.8772245670557,2805.8418000227707,2793.5198479787214,2835.2871468635294,2756.9302353468356,2829.1717140687033,2803.1847402210446,2810.02145617562,2715.657900458587,2850.146883809468,2762.615328800762,2786.0111336985506,2736.599035639694,2746.0612621427026,2765.545152422424,2765.610464197122,2738.377715062912,2815.73536668174
2032,,2807.1853670470846,2816.8876019756804,2791.948103876617,2791.150827610109,2800.112122870471,2905.497571400394,2728.6199090821174,2733.632219301567,2808.700306154579,2805.6137510287667,2841.5108459120256,2790.0914650263244,2874.0683923232336,2834.997884437426,2847.9141498562317,2804.7630711278416,2888.2465067271755,2753.3362977355196,2764.6092982005885,2798.418038027323,2771.298082131167,2730.6986919328724,2782.527328425646,2766.7491069586845,2860.6523424220195
2033,,2783.3270007128444,2814.168832493095,2738.042254526799,2806.7308296544215,2822.246462806395,2853.125782003015,2783.3193580760167,2786.069193610905,2811.515867268418,2800.2924817691314,2796.5083607384563,2780.72413391055,2770.3182753868714,2870.093037051162,2859.224941546749,2761.5389129674645,2840.0831580396703,2707.0111254852904,2843.139891754961,2844.452543944723,2746.6226265371965,2823.6921171072404,2766.1748595537942,2768.278207926021,2702.9670560312334
2034,,2762.7448466766928,2826.9477042420826,2801.283256347766,2786.124510066887,2802.8489230266546,2912.768089706941,2734.805246826952,2805.4132483512512,2823.4096927432215,2852.663893906138,2809.0280624398783,2807.1745468511376,2758.899914002468,2872.127346081293,2762.505424143392,2721.636120863976,2803.9849872694244,2681.897625274622,2796.5722012152837,2869.2650292091616,2732.86765276075,2808.7409149372365,2832.680787290832,2802.989949915173,2821.8934618251683
2035,,2771.0901585850856,2831.78973384699,2783.6815944436935,2793.5177855757847,2881.9893471715272,2836.994081833584,2760.0705357892953,2793.682134996428,2854.770217520225,2814.2650806875513,2787.798167531519,2812.6318384215774,2753.70990447473,2766.3451577758437,2819.9783736812583,2741.373639120409,2776.5835494446605,2728.462231915983,2773.701007686264,2831.435599032196,2731.7479549963214,2758.6282369182045,2758.0414171003235,2706.6450020212756,2787.640120080101
