year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2032,,-64.66666666666674,-150.0,-42.0,-382.0000000000001,283.0,-294.0000000000001,324.83333333333326,246.0,223.66666666666652,-16.333333333333485,-177.83333333333348,-318.66666666666674,37.83333333333326,-36.5,-761.5,104.0,-515.6666666666667,-325.33333333333337,90.83333333333326,-154.0,-374.0000000000001,-63.16666666666674,314.6666666666665,-204.16666666666674,-128.16666666666674
2033,,-74.16666666666674,-384.16666666666674,-185.83333333333337,251.0,-194.83333333333337,-103.83333333333348,-6.333333333333485,7.8333333333332575,267.6666666666665,67.66666666666652,240.16666666666652,80.33333333333326,58.666666666666515,-71.66666666666674,-840.6666666666667,178.5,-117.83333333333348,-105.66666666666674,-113.33333333333348,-488.83333333333337,8.666666666666515,-54.16666666666674,148.33333333333326,-90.33333333333348,-21.0
2034,,220.66666666666652,-165.66666666666674,-315.16666666666674,17.666666666666515,14.333333333333258,-440.83333333333337,141.0,-494.33333333333337,-234.0000000000001,-321.0000000000001,-372.83333333333337,17.666666666666515,31.833333333333258,40.666666666666515,97.83333333333326,186.5,-114.66666666666674,119.0,-408.83333333333337,-33.0,63.166666666666515,-459.83333333333337,-64.83333333333348,-40.16666666666674,119.5
2035,,124.83333333333326,-440.0000000000001,35.33333333333326,-141.0,396.1666666666665,348.33333333333326,-125.0,-304.5000000000001,18.833333333333258,-362.83333333333337,-65.66666666666674,-57.16666666666674,-342.33333333333337,262.83333333333326,-391.83333333333337,309.83333333333326,323.83333333333326,414.5,-331.83333333333337,-186.66666666666674,-126.66666666666674,452.0,536.3333333333333,37.33333333333326,134.0
2036,,-254.5000000000001,-313.83333333333337,95.33333333333326,-187.66666666666674,-66.0,-109.16666666666674,-324.33333333333337,1.5,-83.83333333333348,-51.333333333333485,-551.8333333333334,-97.0,185.33333333333326,101.83333333333326,-416.0000000000001,146.5,155.0,156.66666666666652,-72.83333333333348,-1.0,-243.16666666666674,672.6666666666665,-59.333333333333485,-44.0,194.33333333333326
2037,,99.16666666666652,-250.0000000000001,-72.66666666666674,182.83333333333326,29.833333333333258,-368.33333333333337,-29.0,5.0,-123.33333333333348,-185.66666666666674,-283.83333333333337,-290.0000000000001,172.83333333333326,-323.66666666666674,-204.16666666666674,374.5,206.83333333333326,116.16666666666652,-263.16666666666674,-52.16666666666674,72.83333333333326,337.5,-77.5,89.16666666666652,-396.5000000000001
2038,,-27.166666666666742,-254.66666666666674,-53.0,-400.16666666666674,-67.33333333333348,-134.5,358.83333333333326,290.83333333333326,759.0,-98.83333333333348,-196.5000000000001,-90.5,63.666666666666515,-130.5,60.5,86.16666666666652,2.5,-332.5000000000001,-110.33333333333348,-378.5000000000001,-317.83333333333337,-519.6666666666667,-85.16666666666674,-175.33333333333348,-22.5
2039,,172.83333333333326,-70.33333333333348,-330.83333333333337,113.83333333333326,-320.16666666666674,197.83333333333326,-105.0,-166.33333333333348,-152.5,-130.16666666666674,-358.0000000000001,-61.5,228.5,-464.83333333333337,-703.5,272.33333333333326,-412.66666666666674,-52.5,-34.833333333333485,-421.33333333333337,-203.33333333333337,136.5,-13.833333333333485,-38.333333333333485,-192.0000000000001
2040,,-94.0,-55.66666666666674,-285.16666666666674,181.0,-28.666666666666742,-304.0000000000001,-17.333333333333485,39.83333333333326,342.5,-355.33333333333337,-16.0,-354.16666666666674,64.66666666666652,156.16666666666652,-450.83333333333337,321.6666666666665,428.5,-57.333333333333485,-97.66666666666674,33.666666666666515,174.0,75.16666666666652,-309.66666666666674,71.83333333333326,-97.66666666666674
2041,,-232.33333333333337,204.16666666666652,-140.16666666666674,292.6666666666665,247.33333333333326,33.33333333333326,-206.0000000000001,-407.5000000000001,-251.0000000000001,45.0,-242.66666666666674,-188.33333333333337,114.16666666666652,-160.0,-138.66666666666674,-37.5,-385.0000000000001,0.5,-320.5000000000001,-197.16666666666674,225.5,-261.66666666666674,-211.5000000000001,141.0,-232.83333333333337
